6516151	 lcollado	node=043	vmem=442.5M, maxvmem=442.5M	elapsed=21	der-serial-3.2
6516152	 lcollado	node=050	vmem=N/A, maxvmem=N/A	elapsed=21	der-snow-3.2.x
6516153	 lcollado	node=075	vmem=N/A, maxvmem=N/A	elapsed=21	der-multicore-3.2.x
6516154	 lcollado	node=061	vmem=N/A, maxvmem=N/A	elapsed=21	der-serial-3.2.x
6516136	 lcollado	node=045	vmem=206.4M, maxvmem=531.4M	elapsed=01:24	logMemory
6516137	 lcollado	node=069	vmem=N/A, maxvmem=N/A	elapsed=24	snow-3.1.x
6516138	 lcollado	node=060	vmem=N/A, maxvmem=N/A	elapsed=24	multicore-3.1.x
6516139	 lcollado	node=060	vmem=N/A, maxvmem=N/A	elapsed=24	serial-3.1.x
6516140	 lcollado	node=060	vmem=N/A, maxvmem=N/A	elapsed=24	snow-3.2
6516141	 lcollado	node=055	vmem=3.3G, maxvmem=3.3G	elapsed=24	multicore-3.2
6516142	 lcollado	node=055	vmem=3.3G, maxvmem=3.3G	elapsed=24	serial-3.2
6516143	 lcollado	node=074	vmem=3.4G, maxvmem=3.4G	elapsed=24	snow-3.2.x
6516144	 lcollado	node=074	vmem=3.4G, maxvmem=3.4G	elapsed=24	multicore-3.2.x
6516145	 lcollado	node=065	vmem=N/A, maxvmem=N/A	elapsed=24	serial-3.2.x
6516146	 lcollado	node=065	vmem=N/A, maxvmem=N/A	elapsed=24	der-snow-3.1.x
6516147	 lcollado	node=054	vmem=N/A, maxvmem=N/A	elapsed=24	der-multicore-3.1.x
6516148	 lcollado	node=054	vmem=N/A, maxvmem=N/A	elapsed=24	der-serial-3.1.x
6516149	 lcollado	node=051	vmem=N/A, maxvmem=N/A	elapsed=24	der-snow-3.2
6516150	 lcollado	node=052	vmem=436.3M, maxvmem=436.3M	elapsed=24	der-multicore-3.2
6516151	 lcollado	node=043	vmem=442.5M, maxvmem=442.5M	elapsed=24	der-serial-3.2
6516152	 lcollado	node=050	vmem=N/A, maxvmem=N/A	elapsed=24	der-snow-3.2.x
6516153	 lcollado	node=075	vmem=N/A, maxvmem=N/A	elapsed=24	der-multicore-3.2.x
6516154	 lcollado	node=061	vmem=1.2G, maxvmem=1.2G	elapsed=24	der-serial-3.2.x
6516136	 lcollado	node=045	vmem=206.4M, maxvmem=531.4M	elapsed=01:27	logMemory
6516137	 lcollado	node=069	vmem=N/A, maxvmem=N/A	elapsed=27	snow-3.1.x
6516138	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=27	multicore-3.1.x
6516139	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=27	serial-3.1.x
6516140	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=27	snow-3.2
6516141	 lcollado	node=055	vmem=3.3G, maxvmem=3.3G	elapsed=27	multicore-3.2
6516142	 lcollado	node=055	vmem=3.3G, maxvmem=3.3G	elapsed=27	serial-3.2
6516143	 lcollado	node=074	vmem=3.4G, maxvmem=3.4G	elapsed=27	snow-3.2.x
6516144	 lcollado	node=074	vmem=3.4G, maxvmem=3.4G	elapsed=27	multicore-3.2.x
6516145	 lcollado	node=065	vmem=N/A, maxvmem=N/A	elapsed=27	serial-3.2.x
6516146	 lcollado	node=065	vmem=N/A, maxvmem=N/A	elapsed=27	der-snow-3.1.x
6516147	 lcollado	node=054	vmem=N/A, maxvmem=N/A	elapsed=27	der-multicore-3.1.x
6516148	 lcollado	node=054	vmem=N/A, maxvmem=N/A	elapsed=27	der-serial-3.1.x
6516149	 lcollado	node=051	vmem=N/A, maxvmem=N/A	elapsed=27	der-snow-3.2
6516150	 lcollado	node=052	vmem=436.3M, maxvmem=436.3M	elapsed=27	der-multicore-3.2
6516151	 lcollado	node=043	vmem=442.5M, maxvmem=442.5M	elapsed=27	der-serial-3.2
6516152	 lcollado	node=050	vmem=N/A, maxvmem=N/A	elapsed=27	der-snow-3.2.x
6516153	 lcollado	node=075	vmem=N/A, maxvmem=N/A	elapsed=27	der-multicore-3.2.x
6516154	 lcollado	node=061	vmem=1.2G, maxvmem=1.2G	elapsed=27	der-serial-3.2.x
6516136	 lcollado	node=045	vmem=206.4M, maxvmem=531.4M	elapsed=01:29	logMemory
6516137	 lcollado	node=069	vmem=N/A, maxvmem=N/A	elapsed=29	snow-3.1.x
6516138	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=29	multicore-3.1.x
6516139	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=29	serial-3.1.x
6516140	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=29	snow-3.2
6516141	 lcollado	node=055	vmem=3.3G, maxvmem=3.3G	elapsed=29	multicore-3.2
6516142	 lcollado	node=055	vmem=3.3G, maxvmem=3.3G	elapsed=29	serial-3.2
6516143	 lcollado	node=074	vmem=3.4G, maxvmem=3.4G	elapsed=29	snow-3.2.x
6516144	 lcollado	node=074	vmem=3.4G, maxvmem=3.4G	elapsed=29	multicore-3.2.x
6516145	 lcollado	node=065	vmem=N/A, maxvmem=N/A	elapsed=29	serial-3.2.x
6516146	 lcollado	node=065	vmem=N/A, maxvmem=N/A	elapsed=29	der-snow-3.1.x
6516147	 lcollado	node=054	vmem=717.1M, maxvmem=717.1M	elapsed=29	der-multicore-3.1.x
6516148	 lcollado	node=054	vmem=717.1M, maxvmem=717.1M	elapsed=29	der-serial-3.1.x
6516149	 lcollado	node=051	vmem=N/A, maxvmem=N/A	elapsed=29	der-snow-3.2
6516150	 lcollado	node=052	vmem=436.3M, maxvmem=436.3M	elapsed=29	der-multicore-3.2
6516151	 lcollado	node=043	vmem=442.5M, maxvmem=442.5M	elapsed=29	der-serial-3.2
6516152	 lcollado	node=050	vmem=N/A, maxvmem=N/A	elapsed=29	der-snow-3.2.x
6516153	 lcollado	node=075	vmem=1.5G, maxvmem=1.5G	elapsed=29	der-multicore-3.2.x
6516154	 lcollado	node=061	vmem=1.2G, maxvmem=1.2G	elapsed=29	der-serial-3.2.x
6516136	 lcollado	node=045	vmem=206.4M, maxvmem=531.4M	elapsed=01:32	logMemory
6516137	 lcollado	node=069	vmem=3.3G, maxvmem=3.3G	elapsed=32	snow-3.1.x
6516138	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=32	multicore-3.1.x
6516139	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=32	serial-3.1.x
6516140	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=32	snow-3.2
6516141	 lcollado	node=055	vmem=3.3G, maxvmem=3.3G	elapsed=32	multicore-3.2
6516142	 lcollado	node=055	vmem=3.3G, maxvmem=3.3G	elapsed=32	serial-3.2
6516143	 lcollado	node=074	vmem=3.4G, maxvmem=3.4G	elapsed=32	snow-3.2.x
6516144	 lcollado	node=074	vmem=3.4G, maxvmem=3.4G	elapsed=32	multicore-3.2.x
6516145	 lcollado	node=065	vmem=N/A, maxvmem=N/A	elapsed=32	serial-3.2.x
6516146	 lcollado	node=065	vmem=N/A, maxvmem=N/A	elapsed=32	der-snow-3.1.x
6516147	 lcollado	node=054	vmem=717.1M, maxvmem=717.1M	elapsed=32	der-multicore-3.1.x
6516148	 lcollado	node=054	vmem=717.1M, maxvmem=717.1M	elapsed=32	der-serial-3.1.x
6516149	 lcollado	node=051	vmem=N/A, maxvmem=N/A	elapsed=32	der-snow-3.2
6516150	 lcollado	node=052	vmem=436.3M, maxvmem=436.3M	elapsed=32	der-multicore-3.2
6516151	 lcollado	node=043	vmem=442.5M, maxvmem=442.5M	elapsed=32	der-serial-3.2
6516152	 lcollado	node=050	vmem=N/A, maxvmem=N/A	elapsed=32	der-snow-3.2.x
6516153	 lcollado	node=075	vmem=1.5G, maxvmem=1.5G	elapsed=32	der-multicore-3.2.x
6516154	 lcollado	node=061	vmem=1.2G, maxvmem=1.2G	elapsed=32	der-serial-3.2.x
6516136	 lcollado	node=045	vmem=206.4M, maxvmem=531.4M	elapsed=01:35	logMemory
6516137	 lcollado	node=069	vmem=3.3G, maxvmem=3.3G	elapsed=35	snow-3.1.x
6516138	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=35	multicore-3.1.x
6516139	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=35	serial-3.1.x
6516140	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=35	snow-3.2
6516141	 lcollado	node=055	vmem=3.3G, maxvmem=3.3G	elapsed=35	multicore-3.2
6516142	 lcollado	node=055	vmem=3.3G, maxvmem=3.3G	elapsed=35	serial-3.2
6516143	 lcollado	node=074	vmem=3.4G, maxvmem=3.4G	elapsed=35	snow-3.2.x
6516144	 lcollado	node=074	vmem=3.4G, maxvmem=3.4G	elapsed=35	multicore-3.2.x
6516145	 lcollado	node=065	vmem=3.2G, maxvmem=3.2G	elapsed=35	serial-3.2.x
6516146	 lcollado	node=065	vmem=761.7M, maxvmem=761.7M	elapsed=35	der-snow-3.1.x
6516147	 lcollado	node=054	vmem=717.1M, maxvmem=717.1M	elapsed=35	der-multicore-3.1.x
6516148	 lcollado	node=054	vmem=717.1M, maxvmem=717.1M	elapsed=35	der-serial-3.1.x
6516149	 lcollado	node=051	vmem=N/A, maxvmem=N/A	elapsed=35	der-snow-3.2
6516150	 lcollado	node=052	vmem=436.3M, maxvmem=436.3M	elapsed=35	der-multicore-3.2
6516151	 lcollado	node=043	vmem=442.5M, maxvmem=442.5M	elapsed=35	der-serial-3.2
6516152	 lcollado	node=050	vmem=N/A, maxvmem=N/A	elapsed=35	der-snow-3.2.x
6516153	 lcollado	node=075	vmem=1.5G, maxvmem=1.5G	elapsed=35	der-multicore-3.2.x
6516154	 lcollado	node=061	vmem=1.2G, maxvmem=1.2G	elapsed=35	der-serial-3.2.x
6516136	 lcollado	node=045	vmem=206.4M, maxvmem=531.4M	elapsed=01:38	logMemory
6516137	 lcollado	node=069	vmem=3.3G, maxvmem=3.3G	elapsed=38	snow-3.1.x
6516138	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=38	multicore-3.1.x
6516139	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=38	serial-3.1.x
6516140	 lcollado	node=060	vmem=3.3G, maxvmem=3.3G	elapsed=38	snow-3.2
